year,section_name,block,mean_beneficial_fraction,mean_crop_water_deficit,mean_relative_water_deficit,mean_total_seasonal_biomass_production,mean_seasonal_yield,mean_crop_water_productivity,median_beneficial_fraction,median_crop_water_deficit,median_relative_water_deficit,median_total_seasonal_biomass_production,median_seasonal_yield,median_crop_water_productivity,min_beneficial_fraction,min_crop_water_deficit,min_relative_water_deficit,min_total_seasonal_biomass_production,min_seasonal_yield,min_crop_water_productivity,max_beneficial_fraction,max_crop_water_deficit,max_relative_water_deficit,max_total_seasonal_biomass_production,max_seasonal_yield,max_crop_water_productivity,std_beneficial_fraction,std_crop_water_deficit,std_relative_water_deficit,std_total_seasonal_biomass_production,std_seasonal_yield,std_crop_water_productivity,75pq_beneficial_fraction,75pq_crop_water_deficit,75pq_relative_water_deficit,75pq_total_seasonal_biomass_production,75pq_seasonal_yield,75pq_crop_water_productivity,25pq_beneficial_fraction,25pq_crop_water_deficit,25pq_relative_water_deficit,25pq_total_seasonal_biomass_production,25pq_seasonal_yield,25pq_crop_water_productivity
2019,Tebere,T25,0.7347477,0.5714618,0.42853823,17.670261,6.704305,1.1854941,0.74616903,0.59096956,0.40903044,18.095652,6.865703,1.1941608,0.25173283,0.20100057,0.19067824,4.526344,1.7173481,0.86570793,0.86267716,0.80932176,0.7989994,26.94973,10.225044,1.3357773,0.064835414,0.109257184,0.109257184,3.6639228,1.3901354,0.06177402,0.7777421474456787,0.6577797532081604,0.5204230546951294,20.20952033996582,7.66772985458374,1.227959394454956,0.7114758491516113,0.479576975107193,0.3422202467918396,15.06790542602539,5.716940402984619,1.1486330032348633
2019,Tebere,T22,0.7204398,0.6101938,0.38980624,18.534534,7.032221,1.166615,0.7228903,0.6116775,0.38832247,18.631758,7.069108,1.1686742,0.5267219,0.40269774,0.26603764,11.867936,4.5028343,0.9853626,0.8625022,0.73396236,0.59730226,26.208073,9.943651,1.4077014,0.038662642,0.03922721,0.03922721,1.7180624,0.6518531,0.060056344,0.7465413808822632,0.6334937512874603,0.41083529591560364,19.606054306030273,7.438767671585083,1.2054907083511353,0.6974031031131744,0.5891647040843964,0.3665062487125397,17.528297424316406,6.650442123413086,1.1247629523277283
2019,Tebere,T19,0.7164963,0.6076376,0.3923624,18.42877,6.9920926,1.1645006,0.720373,0.6123741,0.38762587,18.459538,7.0037656,1.1688602,0.5618224,0.40485087,0.22645813,10.981835,4.1666374,0.9401205,0.8322666,0.77354187,0.59514916,25.916409,9.83299,1.3591892,0.043175727,0.052971773,0.052971773,2.1257923,0.80655056,0.066346616,0.7457202076911926,0.6449559926986694,0.4249572455883026,19.854663848876953,7.533092737197876,1.212303876876831,0.6883989870548248,0.5750427544116974,0.35504400730133057,16.983163833618164,6.443612098693848,1.1172592043876648
2019,Tebere,T15,0.7469517,0.62142503,0.378575,19.880867,7.5430346,1.2269361,0.7548913,0.63624847,0.36375153,20.194937,7.662196,1.2325183,0.46351302,0.3153062,0.17206001,8.462415,3.2107396,0.91912216,0.88236195,0.82794,0.6846938,28.539991,10.828408,1.4052664,0.051263195,0.080304846,0.080304846,3.028409,1.1490141,0.060743023,0.7812101095914841,0.6764454394578934,0.410027876496315,22.045612335205078,8.364364624023438,1.2654984593391418,0.7204350978136063,0.589972123503685,0.32355456054210663,18.297039031982422,6.942111849784851,1.1940487325191498
2019,Tebere,T20,0.7318458,0.6288463,0.37115365,20.252548,7.684056,1.2353116,0.7366681,0.6283959,0.37160408,20.313686,7.7072515,1.2388604,0.4634106,0.38249636,0.23234755,9.145742,3.4700022,0.9192059,0.88511705,0.76765245,0.61750364,26.428902,10.027436,1.4297664,0.047274586,0.051502507,0.051502503,2.4049194,0.9124547,0.06833915,0.7679204642772675,0.667658805847168,0.40751057863235474,22.060890197753906,8.370161294937134,1.2812570929527283,0.6972554177045822,0.5924894213676453,0.33234119415283203,18.369260787963867,6.969513416290283,1.190013974905014
2019,Tebere,T21,0.72676134,0.6124841,0.387516,18.46225,7.0047956,1.158045,0.7278224,0.61680704,0.38319296,18.48662,7.014041,1.1554201,0.51014644,0.34431005,0.1557216,9.280463,3.521117,0.9240541,0.89634,0.8442784,0.65568995,28.931656,10.977011,1.3335674,0.05457689,0.062041827,0.06204183,2.3246143,0.881986,0.074374974,0.7573498338460922,0.6514311730861664,0.4209834635257721,19.82167625427246,7.5205769538879395,1.212195634841919,0.6943702548742294,0.5790165364742279,0.3485688269138336,17.16406488418579,6.512248158454895,1.1072072982788086
2019,Tebere,T18,0.7345373,0.6251982,0.37480184,19.309128,7.326111,1.1865002,0.73447335,0.6277627,0.37223732,19.24981,7.303603,1.1901631,0.5801171,0.3991514,0.19181812,11.748494,4.4575167,0.9291644,0.8953926,0.8081819,0.60084856,26.549734,10.073281,1.3760433,0.036630817,0.047045436,0.047045436,1.8648602,0.70754987,0.05547171,0.7585360556840897,0.6565765142440796,0.40174782276153564,20.487642288208008,7.773252248764038,1.2249932289123535,0.7120446562767029,0.5982521772384644,0.3434234857559204,18.111276626586914,6.8716312646865845,1.1509251594543457
2019,Tebere,T16,0.71703225,0.5881001,0.4118999,18.47659,7.010236,1.2049961,0.72005105,0.5943892,0.4056108,18.697035,7.093875,1.2142515,0.023125438,0.18073586,0.2112596,1.3833195,0.5248477,0.2942384,0.8736564,0.7887404,0.8192642,27.174728,10.310411,1.4106774,0.05997205,0.06947998,0.06947998,2.7032118,1.0256304,0.075479,0.7529830634593964,0.6296941488981247,0.4401082694530487,20.234519958496094,7.677214622497559,1.258018970489502,0.6868883073329926,0.5598917305469513,0.3703058511018753,16.898094654083252,6.4113359451293945,1.1571922600269318
2019,Tebere,T17,0.73164296,0.61498874,0.38501126,18.90378,7.172317,1.1797338,0.72802687,0.61706036,0.38293964,18.760923,7.118115,1.1840132,0.55581355,0.35456905,0.24488634,9.8637905,3.742438,0.91619927,0.84619254,0.75511366,0.6454309,24.844194,9.42618,1.3669561,0.040962383,0.05067806,0.05067806,2.1360145,0.81042904,0.060926996,0.760733425617218,0.6482173204421997,0.414824903011322,20.4046573638916,7.741766929626465,1.2238168716430664,0.7032276093959808,0.585175096988678,0.3517826795578003,17.43385410308838,6.614609241485596,1.1372275352478027
2019,Tebere,T13,0.7105366,0.5667463,0.4332537,18.362799,6.9670615,1.243353,0.7050756,0.5746311,0.4253689,18.493565,7.016676,1.2461746,0.038844965,0.18377557,0.23887026,1.2208211,0.4631939,0.2547646,0.8518694,0.76112974,0.81622446,26.306683,9.981065,1.4304318,0.0630537,0.06972658,0.06972658,2.5626357,0.97229403,0.064854436,0.7473976612091064,0.5992653965950012,0.4518871456384659,19.557790279388428,7.420455574989319,1.28264519572258,0.6813016384840012,0.5481128543615341,0.4007346034049988,17.333160400390625,6.576405048370361,1.20839461684227
2019,Tebere,T14,0.75018317,0.5939108,0.40608916,19.360613,7.3456435,1.2513297,0.75404745,0.6023684,0.3976316,19.533138,7.4111023,1.2605708,0.0,0.20878981,0.20157051,0.0,0.0,0.0,0.87890977,0.7984295,0.7912102,26.335848,9.99213,1.4142729,0.06828776,0.074931785,0.074931785,2.9679027,1.1260573,0.099782944,0.7859273552894592,0.6461275219917297,0.4508897662162781,21.222009658813477,8.0518798828125,1.2969835996627808,0.724129319190979,0.5491102337837219,0.35387247800827026,17.81648826599121,6.759785175323486,1.2190489768981934
2019,Tebere,T5,0.73157597,0.6061645,0.39383548,20.012964,7.593155,1.267991,0.7268236,0.6059781,0.39402193,19.962301,7.5739317,1.269467,0.106704436,0.20119055,0.2133494,2.4277534,0.9211182,0.46389332,0.8723568,0.7866506,0.79880947,26.945564,10.223464,1.4275366,0.04371054,0.05332167,0.05332167,2.104207,0.79836094,0.052178714,0.7580233514308929,0.6337153911590576,0.416313111782074,21.130691528320312,8.017232894897461,1.3005559742450714,0.7040197551250458,0.583686888217926,0.3662846088409424,18.980365753173828,7.201374053955078,1.2376042306423187
2019,Tebere,T2,0.73567826,0.61649126,0.3835087,20.639751,7.8309646,1.2858896,0.73252034,0.6149072,0.3850928,20.669239,7.842152,1.2906868,0.6363636,0.31802925,0.265531,11.281832,4.2804594,1.1494051,0.8353917,0.734469,0.6819707,25.98724,9.859864,1.4118805,0.03566678,0.040517587,0.040517583,1.7690794,0.6712095,0.043646522,0.7591586709022522,0.6375150680541992,0.40732061862945557,21.64561653137207,8.212601661682129,1.314874529838562,0.7106652855873108,0.5926793813705444,0.3624849319458008,19.649803161621094,7.455366134643555,1.255336046218872
2019,Tebere,T3,0.8042362,0.68363833,0.3163616,22.505236,8.538752,1.3327066,0.80586314,0.6876069,0.31239313,22.755327,8.633638,1.3321654,0.63929117,0.36964095,0.14984274,13.083202,4.9639206,1.1829613,0.9039858,0.85015726,0.63035905,27.756668,10.531206,1.4686232,0.03936408,0.088121586,0.088121586,2.6481495,1.004739,0.0432667,0.82708340883255,0.7425115406513214,0.3664112389087677,24.290729522705078,9.216188430786133,1.3635281920433044,0.7817566394805908,0.6335887610912323,0.2574884593486786,21.131733894348145,8.017628192901611,1.3022896647453308
2019,Tebere,T4,0.7857661,0.6234708,0.37652925,21.440178,8.134655,1.319897,0.7964407,0.64099807,0.35900193,21.884504,8.303238,1.3228595,0.42777336,0.23804699,0.16572732,7.544369,2.8624225,0.964766,0.8972977,0.8342727,0.761953,30.17192,11.447581,1.4560851,0.05344186,0.09660723,0.09660723,3.5868134,1.3608792,0.05029575,0.8174657821655273,0.6993857026100159,0.4341396987438202,24.139341354370117,9.158750057220459,1.3517718315124512,0.7703342139720917,0.5658603012561798,0.30061429738998413,19.424111366271973,7.369736194610596,1.294492244720459
2019,Thiba,H8,0.72393644,0.6174402,0.38255978,18.988314,7.204388,1.1820209,0.73133445,0.6299791,0.37002093,19.275501,7.3133516,1.1808822,0.13945472,0.20207714,0.16490406,3.230523,1.2256985,0.6145777,0.88541746,0.83509594,0.79792285,27.792778,10.544907,1.3721023,0.05633975,0.07519854,0.07519854,2.4886765,0.9442331,0.05928223,0.7525758147239685,0.6586030125617981,0.4006079435348511,20.363685607910156,7.726221561431885,1.221791923046112,0.7076797187328339,0.5993920564651489,0.3413969874382019,18.14669418334961,6.885069251060486,1.1425966322422028
2019,Thiba,H6,0.7214432,0.6207977,0.37920228,19.13625,7.2605186,1.1838448,0.72474,0.6266861,0.3733139,19.29703,7.32152,1.1867857,0.02268699,0.17864606,0.24374646,1.3374866,0.50745815,0.28781748,0.85830235,0.75625354,0.8213539,25.003916,9.486779,1.3650036,0.047287602,0.05572394,0.05572394,2.1041172,0.7983268,0.06640804,0.7470155954360962,0.6509404182434082,0.39750492572784424,20.409517288208008,7.743610858917236,1.2257522344589233,0.7019978761672974,0.6024950742721558,0.3490595817565918,18.21509552001953,6.9110212326049805,1.1443374156951904
2019,Thiba,H7,0.72244126,0.62034804,0.379652,18.884089,7.1648455,1.168491,0.7218816,0.62377304,0.37622696,18.958145,7.192943,1.1708252,0.42910013,0.3251219,0.17921603,6.511046,2.4703674,0.75178987,0.8931644,0.820784,0.6748781,27.551113,10.453217,1.3515898,0.039387573,0.046989232,0.046989232,1.9862515,0.75360715,0.06325453,0.7434129267930984,0.6451776623725891,0.39940470457077026,20.015771865844727,7.594218969345093,1.2111339569091797,0.6991541832685471,0.6005952954292297,0.3548223376274109,17.839752197265625,6.768611788749695,1.12832972407341
2019,Karaba,K7,0.72472554,0.63441944,0.36558047,18.450193,7.000221,1.1167245,0.7252115,0.6333988,0.36660123,18.338705,6.95792,1.1128222,0.58945227,0.4766006,0.22050536,12.783206,4.8500986,0.8908459,0.84990185,0.77949464,0.5233994,25.94974,9.845636,1.341475,0.03886098,0.041608706,0.041608706,1.8468344,0.70071065,0.064388596,0.7504070997238159,0.6620226502418518,0.3959217071533203,19.5498046875,7.417425632476807,1.1564956903457642,0.698483407497406,0.6040782928466797,0.3379773497581482,17.17205047607422,6.515277862548828,1.071506381034851
2019,Karaba,K6,0.72111,0.6305219,0.3694782,18.476795,7.010314,1.124584,0.7237841,0.63105565,0.36894435,18.403982,6.982687,1.1218442,0.43172476,0.3765436,0.21303272,8.452693,3.207051,0.7798728,0.84328973,0.7869673,0.62345636,25.83863,9.80348,1.3251823,0.04593644,0.05075487,0.05075487,2.1174304,0.803378,0.06534678,0.7518044710159302,0.6646823883056641,0.40136784315109253,19.79841423034668,7.511751174926758,1.1649717092514038,0.6901658177375793,0.5986321568489075,0.33531761169433594,17.059551239013672,6.472594261169434,1.0814664363861084
2019,Karaba,K5,0.7349138,0.64842504,0.351575,19.479448,7.390731,1.153651,0.7373977,0.6502438,0.34975618,19.488693,7.3942394,1.1538912,0.40758833,0.38192642,0.16813374,8.38325,3.1807036,0.8287129,0.85727024,0.83186626,0.6180736,27.016396,10.250339,1.32627,0.037927512,0.047735654,0.047735654,1.9954151,0.75708395,0.061712418,0.7597199976444244,0.6777278184890747,0.37898170948028564,20.699792861938477,7.853744983673096,1.1957621574401855,0.711502730846405,0.6210182905197144,0.3222721815109253,18.15467929840088,6.88809871673584,1.1096234321594238
2019,Karaba,K4,0.73090386,0.64897853,0.35102144,19.44767,7.378675,1.1503541,0.73262733,0.6478374,0.3521626,19.434526,7.3736877,1.1517327,0.5231095,0.4407574,0.18637198,12.202656,4.629831,0.9230566,0.84961754,0.813628,0.5592426,26.158072,9.92468,1.307237,0.03976469,0.04511834,0.04511834,2.0004604,0.7589982,0.06182044,0.7572139501571655,0.6758913397789001,0.37907665967941284,20.626184463500977,7.825817108154297,1.1923375129699707,0.7053917050361633,0.6209233403205872,0.32410866022109985,18.14842987060547,6.885727882385254,1.1088658571243286
2019,Karaba,K8,0.70638126,0.64308584,0.35691413,18.113234,6.872374,1.0807712,0.70501536,0.64251786,0.35748214,18.009542,6.833032,1.0800993,0.5860373,0.53587484,0.23336077,13.588753,5.1557326,0.93243605,0.8084396,0.76663923,0.46412516,23.287268,8.835464,1.2581383,0.042439125,0.04337564,0.04337564,1.9578546,0.742833,0.06291032,0.7351902723312378,0.6715534031391144,0.3848077952861786,19.46091651916504,7.383700609207153,1.1192151308059692,0.6803679764270782,0.6151922047138214,0.3284465968608856,16.708861351013184,6.339538335800171,1.0347063541412354
2019,Wamumu,W6,0.718771,0.63871145,0.36128864,18.758831,7.117321,1.1280773,0.7205768,0.64036477,0.35963523,18.75259,7.114953,1.1282309,0.42183334,0.3707175,0.22506493,8.355472,3.170164,0.845377,0.8226474,0.77493507,0.6292825,25.5303,9.686496,1.3221629,0.03404631,0.042314097,0.042314097,1.7736676,0.6729503,0.057551444,0.7420061826705933,0.6657589673995972,0.3852827548980713,19.8956356048584,7.548637866973877,1.1656111478805542,0.6971233487129211,0.6147172451019287,0.33424103260040283,17.684545516967773,6.709724426269531,1.0883575677871704
2019,Karaba,K1,0.75139076,0.6747304,0.32526958,21.02831,7.9783883,1.1963357,0.7548191,0.6743081,0.32569188,20.94007,7.9449086,1.200503,0.5232861,0.43784434,0.16737384,11.816549,4.483338,0.96729296,0.84997934,0.83262616,0.56215566,26.627512,10.102791,1.3411577,0.03790151,0.044624906,0.044624906,2.0854676,0.791251,0.060875617,0.7791447341442108,0.7065733671188354,0.3564688563346863,22.588665008544922,8.570405006408691,1.244584083557129,0.7271884381771088,0.6435311436653137,0.29342663288116455,19.551193237304688,7.417952537536621,1.1548197269439697
2019,Karaba,K2,0.7450449,0.65866715,0.3413329,20.137682,7.640474,1.1736004,0.74472785,0.6563232,0.3436768,19.976883,7.579464,1.1747956,0.5839632,0.41966942,0.17009687,11.819326,4.484391,0.94878274,0.8525143,0.8299031,0.5803306,27.981665,10.616572,1.3331413,0.038762767,0.04954877,0.04954877,2.1823697,0.82801676,0.06359599,0.7714722156524658,0.6876226961612701,0.3706066906452179,21.40707778930664,8.12209701538086,1.216990977525711,0.7184495627880096,0.6293933093547821,0.31237730383872986,18.67446517944336,7.085311770439148,1.1305882036685944
2019,Karaba,k3,0.74195945,0.64803755,0.35196242,19.683023,7.467972,1.164783,0.7452347,0.65002215,0.34997785,19.708138,7.477499,1.1680973,0.020558946,0.19713761,0.16984355,0.7722145,0.29298726,0.15058774,0.8531941,0.83015645,0.8028624,27.70389,10.511182,1.3305435,0.044930637,0.057103265,0.057103265,2.3736982,0.900609,0.0733902,0.7681816220283508,0.677996963262558,0.37871256470680237,20.97930335998535,7.9597941637039185,1.2110642492771149,0.71979159116745,0.6212874352931976,0.322003036737442,18.326204299926758,6.953177452087402,1.121400773525238
2019,Wamumu,K3,0.72777015,0.654234,0.34576595,20.252247,7.6839414,1.1895226,0.724609,0.64802736,0.35197264,19.953272,7.570506,1.1871495,0.56318045,0.47071117,0.17516309,13.387366,5.0793242,0.996287,0.8472458,0.8248369,0.5292888,27.346949,10.375753,1.3685952,0.04141668,0.047134884,0.047134884,2.1449587,0.8138225,0.059013367,0.755066528916359,0.6804034113883972,0.37728770077228546,21.476173400878906,8.14831256866455,1.2330453097820282,0.7005910724401474,0.6227122992277145,0.3195965886116028,18.81509017944336,7.13866662979126,1.1508183181285858
2019,Wamumu,W4,0.7414758,0.6812669,0.318733,20.625061,7.82539,1.212582,0.74233246,0.68064666,0.31935334,20.570627,7.804738,1.2146236,0.60181534,0.47956005,0.15775526,14.154025,5.3702035,1.0135324,0.83629644,0.84224474,0.52044,26.348347,9.996873,1.3907484,0.035874337,0.04565596,0.04565596,1.9374028,0.7350734,0.054530695,0.7661219537258148,0.7108867764472961,0.3464851379394531,21.86992073059082,8.297705173492432,1.250439167022705,0.7191978394985199,0.6535148620605469,0.28911322355270386,19.36369514465332,7.346813678741455,1.1778019070625305
2019,Wamumu,W3,0.7380348,0.6412854,0.35871464,19.31709,7.329132,1.1573149,0.7387547,0.64460766,0.35539234,19.247028,7.302549,1.1543536,0.5756827,0.4089038,0.20321703,11.697105,4.4380193,0.9613143,0.87055665,0.796783,0.59109616,26.96223,10.229787,1.3432938,0.035227384,0.044602998,0.044603,1.7943681,0.68080443,0.057485886,0.7606434226036072,0.668355405330658,0.38312965631484985,20.502573013305664,7.77891731262207,1.1976088285446167,0.7160801291465759,0.6168703436851501,0.33164459466934204,18.135929107666016,6.880984783172607,1.1156913042068481
2019,Wamumu,W2,0.72324723,0.64431524,0.3556848,19.036451,7.2226543,1.1346292,0.72638625,0.6475207,0.35247928,19.095642,7.245111,1.1334137,0.56321675,0.44177064,0.22823125,12.03738,4.5671234,0.91363937,0.8456552,0.77176875,0.5582293,25.565022,9.69967,1.347198,0.035917804,0.039708517,0.039708517,1.756146,0.66630244,0.058951996,0.747005432844162,0.6726616621017456,0.38135647773742676,20.163686752319336,7.650339603424072,1.1736226081848145,0.7028184533119202,0.6186435222625732,0.3273383378982544,17.928987503051758,6.802468776702881,1.0955392122268677
2019,Wamumu,W1,0.7318386,0.6495589,0.350441,19.738869,7.489158,1.1668497,0.73035264,0.6476791,0.35232094,19.480362,7.3910785,1.1617825,0.56835306,0.3529859,0.2078399,10.005455,3.7961872,0.99220204,0.8343934,0.7921601,0.64701414,26.267794,9.96631,1.3365263,0.0373914,0.044252593,0.044252593,1.9924506,0.7559592,0.06403774,0.7563466131687164,0.6763346195220947,0.37828509509563446,20.931734085083008,7.941746234893799,1.211798518896103,0.7068952023983002,0.6217149049043655,0.3236653804779053,18.35710906982422,6.964902997016907,1.1189197301864624
2019,Wamumu,W7,0.72286826,0.65670115,0.3432988,19.396143,7.3591237,1.1767434,0.7235213,0.6602399,0.33976012,19.360918,7.34576,1.1773003,0.25428572,0.23189558,0.16875374,5.1041155,1.9365615,0.88528526,0.8512555,0.83124626,0.76810443,26.748344,10.148637,1.3783625,0.03466455,0.04625638,0.04625637,1.7414111,0.6607119,0.054264806,0.7448263466358185,0.6871199905872345,0.37051519751548767,20.46021270751953,7.762845277786255,1.2119439840316772,0.7022192180156708,0.6294848024845123,0.3128800094127655,18.31231689453125,6.947908401489258,1.140658438205719
2019,Mwea,M15,0.7245453,0.65473485,0.3452651,19.44178,7.3764396,1.1931993,0.7278304,0.6579209,0.3420791,19.497028,7.397402,1.1909847,0.5342269,0.4152256,0.21771681,10.6179495,4.028575,1.0133711,0.8239874,0.7822832,0.5847744,24.912252,9.452002,1.3548133,0.03373581,0.03711735,0.03711735,1.6179445,0.61386716,0.051345747,0.7464150488376617,0.6763234734535217,0.3642582446336746,20.46889305114746,7.766138553619385,1.227070391178131,0.7042544335126877,0.6357417553663254,0.32367652654647827,18.419954776763916,6.988747477531433,1.1578531861305237
2019,Mwea,M17B,0.7361679,0.65105504,0.34894496,19.657228,7.458184,1.2129325,0.7356858,0.65447557,0.34552443,19.65883,7.4587917,1.2118853,0.34938103,0.24084012,0.171669,6.541601,2.4819603,1.0085589,0.86678815,0.828331,0.75915986,27.508059,10.436881,1.3710954,0.04226249,0.05820266,0.05820266,2.1667461,0.8220889,0.055075817,0.7607993334531784,0.6859471201896667,0.37805604934692383,20.990068435668945,7.963878631591797,1.2473685443401337,0.7105314880609512,0.6219439506530762,0.31405287981033325,18.30537223815918,6.945273399353027,1.1757402122020721
2019,Mwea,M12A,0.73048997,0.66301996,0.33698002,20.235104,7.677435,1.2256497,0.7280442,0.66252565,0.33747432,20.027578,7.5986986,1.224209,0.53291535,0.42940435,0.21857816,11.504052,4.364773,0.99510354,0.82651377,0.78142184,0.5705956,25.315025,9.604818,1.3831494,0.039939843,0.046139408,0.046139408,1.9799988,0.7512349,0.051340807,0.7580100148916245,0.6930199414491653,0.360084131360054,21.54145050048828,8.17307996749878,1.2651134431362152,0.7046281695365906,0.639915868639946,0.30698005855083466,19.04529571533203,7.226009130477905,1.1886156797409058
2019,Mwea,M6A,0.72838527,0.6541882,0.34581178,20.475279,7.7685614,1.2581882,0.72633594,0.6520904,0.34790963,20.348408,7.720425,1.256924,0.66209793,0.538329,0.25621146,16.399836,6.2222905,1.1176227,0.80014575,0.74378854,0.461671,25.4428,9.653297,1.4391352,0.028351476,0.032736864,0.032736864,1.4356285,0.54469436,0.044792864,0.7488897442817688,0.6756111979484558,0.36513614654541016,21.456729888916016,8.140935897827148,1.28536856174469,0.7074571847915649,0.6348638534545898,0.3243888020515442,19.455360412597656,7.381592273712158,1.2272837162017822
2019,Mwea,M8,0.6989733,0.6218209,0.37817907,18.706285,7.0973845,1.2092881,0.69718236,0.62406415,0.37593585,18.608147,7.0601497,1.20951,0.6059734,0.48360166,0.25687402,14.4443,5.480337,1.104843,0.79449004,0.743126,0.5163983,23.921982,9.076282,1.3348488,0.029395293,0.039150435,0.039150435,1.5141445,0.5744842,0.044281136,0.7183622121810913,0.6470880508422852,0.40250447392463684,19.76577377319336,7.499366998672485,1.2424636483192444,0.6786504983901978,0.5974955260753632,0.35291194915771484,17.61093521118164,6.681795835494995,1.1757987141609192
2019,Mwea,M7B,0.7044824,0.61947507,0.38052496,18.758982,7.117379,1.2166975,0.70491266,0.6199894,0.3800106,18.644953,7.0741143,1.218749,0.42349383,0.26283708,0.23017293,8.045753,3.052653,1.045834,0.8350116,0.76982707,0.73716295,25.398357,9.6364355,1.4348837,0.040615793,0.045575846,0.045575846,1.8888372,0.7166471,0.059731953,0.7273349612951279,0.64349365234375,0.40643012523651123,19.80639934539795,7.514780879020691,1.2572724521160126,0.6790481805801392,0.5935698747634888,0.35650634765625,17.61440658569336,6.683112859725952,1.1777933835983276
2019,Mwea,M6B,0.7877092,0.72079813,0.27920192,24.067833,9.1316185,1.3424376,0.791657,0.73232627,0.26767376,24.351841,9.239374,1.3414953,0.46229187,0.27058902,0.16928375,8.831857,3.3509102,1.1996437,0.8553996,0.83071625,0.729411,28.27194,10.7267065,1.4751445,0.027802836,0.0508335,0.050833505,1.9758651,0.74966645,0.03902169,0.8043194115161896,0.7518054842948914,0.29454052448272705,25.386204719543457,9.631824493408203,1.367945522069931,0.7752801924943924,0.705459475517273,0.24819451570510864,22.993520736694336,8.72401237487793,1.3180647790431976
2019,Mwea,M7A,0.7484489,0.65748554,0.34251446,20.923641,7.9386754,1.2794441,0.7449739,0.65931225,0.34068775,20.831736,7.9038053,1.2770424,0.5808581,0.3757371,0.23249191,12.06238,4.5766087,1.1025023,0.8502964,0.7675081,0.6242629,26.048351,9.883051,1.4675202,0.036531623,0.044222057,0.044222057,1.8046573,0.68470824,0.05545549,0.7741968035697937,0.6870072484016418,0.36493736505508423,22.173389434814453,8.41284465789795,1.3162140846252441,0.7205178141593933,0.6350626349449158,0.31299275159835815,19.727581024169922,7.4848761558532715,1.2425282001495361
2019,Mwea,M10,0.74638915,0.640494,0.359506,20.474033,7.7680893,1.2844229,0.746605,0.6432121,0.35678792,20.580349,7.8084264,1.2893558,0.5706359,0.31763068,0.22208971,10.880447,4.1281695,1.0930157,0.83794683,0.7779103,0.68236935,25.871964,9.816127,1.4308323,0.034522682,0.046120945,0.046120945,1.8811541,0.713732,0.046597447,0.7706059515476227,0.6673292517662048,0.3836546838283539,21.686588287353516,8.22814655303955,1.3161268830299377,0.7251985371112823,0.6163453161716461,0.33267074823379517,19.37480640411377,7.35102915763855,1.2541134357452393
2019,Mwea,M12B,0.7068479,0.635907,0.36409307,18.838556,7.147569,1.1907247,0.70316947,0.636454,0.363546,18.593563,7.0546165,1.1813755,0.6160298,0.4637249,0.20393562,14.552633,5.52144,1.0399636,0.83892107,0.7960644,0.5362751,26.338625,9.993184,1.3464772,0.033395756,0.037828796,0.037828796,1.6236782,0.6160426,0.056252435,0.7266072630882263,0.654972493648529,0.3829755634069443,19.60917901992798,7.4399532079696655,1.2324305772781372,0.6852043867111206,0.6170244365930557,0.34502750635147095,17.834197521209717,6.7665040493011475,1.1497364938259125
2020,Thiba,H5,0.7222192,0.66021633,0.3397837,18.784985,7.1272435,1.1170042,0.72486365,0.6619773,0.3380227,18.88731,7.1660676,1.1158221,0.4548353,0.36435208,0.22599381,7.8485327,2.9778256,0.84387547,0.81899285,0.7740062,0.6356479,24.180315,9.174295,1.3268913,0.033789434,0.038931146,0.038931146,1.6585946,0.6292904,0.05687614,0.7451381385326385,0.6847573518753052,0.36164170503616333,19.8824405670166,7.5436317920684814,1.1545368432998657,0.7022560834884644,0.6383582949638367,0.3152426481246948,17.777599334716797,6.745030403137207,1.0795905590057373
2020,Thiba,H4,0.70002043,0.7373904,0.26260972,17.900866,6.791799,1.0843177,0.6988697,0.74170154,0.25829846,17.74635,6.733174,1.0787249,0.6091723,0.5982834,0.11647725,14.447078,5.481391,0.921613,0.81342024,0.88352275,0.4017166,23.521986,8.924518,1.2742908,0.030628497,0.041458603,0.041458603,1.4645892,0.5556824,0.06058921,0.7186399102210999,0.7649521827697754,0.28511884808540344,18.7442569732666,7.111791610717773,1.1222234666347504,0.6783985495567322,0.7148811519145966,0.2350478172302246,16.913721084594727,6.417264461517334,1.0398732721805573
2020,Thiba,H2,0.6916291,0.73130894,0.268691,17.569145,6.6659408,1.0901244,0.69216406,0.7325807,0.26741928,17.538713,6.654394,1.0849869,0.22608891,0.33298445,0.17008072,4.3291235,1.6425203,0.5900387,0.78719866,0.8299193,0.66701555,22.72894,8.623627,1.275066,0.02910193,0.035455395,0.035455395,1.2918904,0.4901584,0.05779679,0.7107950747013092,0.7546351552009583,0.2893989086151123,18.393566131591797,6.9787352085113525,1.1286647617816925,0.6738489270210266,0.7106010913848877,0.24536484479904175,16.670665740966797,6.325046539306641,1.0491099059581757
2020,Thiba,H1,0.6993752,0.73148,0.26851994,17.666609,6.7029195,1.0952462,0.700369,0.7338143,0.2661857,17.676907,6.706826,1.0924709,0.4149743,0.30554724,0.11206639,7.3665934,2.7949722,0.898052,0.8281946,0.8879336,0.69445276,24.013649,9.111061,1.3283771,0.036446914,0.045665577,0.045665577,1.6664257,0.63226146,0.06397381,0.7230615615844727,0.759961873292923,0.29044556617736816,18.748077392578125,7.113240957260132,1.142184168100357,0.6761148273944855,0.7095544338226318,0.24003812670707703,16.514071464538574,6.26563286781311,1.0482395589351654
